part,age,key,sex,style,stim,hemifield,response,rt
80,22,Left,female,Abstract,169ABSTRACTO,Left,1,351
80,22,Left,female,Abstract,129ABSTRACTO,Right,0,528
80,22,Left,female,Representational,030POSTIMPRES,Left,1,614
80,22,Left,female,Representational,071POSTIMPRES,Left,0,548
80,22,Left,female,Representational,130IMPRESION,Right,1,368
80,22,Left,female,Abstract,212ABSTRACTO,Left,0,262
80,22,Left,female,Abstract,364ABSTRACTO,Left,1,426
80,22,Left,female,Abstract,180ABSTRACTO,Right,1,317
80,22,Left,female,Representational,402IMPRESION,Left,1,410
80,22,Left,female,Representational,043REALISTA,Left,1,584
80,22,Left,female,Representational,332IMPRESION,Left,0,455
80,22,Left,female,Representational,350REALISTA,Right,1,451
80,22,Left,female,Abstract,329ABSTRACTO,Left,0,495
80,22,Left,female,Representational,101IMPRESION,Left,1,495
80,22,Left,female,Representational,226REALISTA,Left,0,621
80,22,Left,female,Abstract,351ABSTRACTO,Left,0,574
80,22,Left,female,Abstract,099ABSTRACTO,Left,0,494
80,22,Left,female,Abstract,217ABSTRACTO,Left,1,573
80,22,Left,female,Representational,219IMPRESION,Right,1,411
80,22,Left,female,Representational,159REALISTA,Right,1,386
80,22,Left,female,Representational,127IMPRESION,Left,1,611
80,22,Left,female,Abstract,390ABSTRACTO,Right,0,845
80,22,Left,female,Representational,111REALISTA,Right,1,719
80,22,Left,female,Abstract,363ABSTRACTO,Left,0,1316
80,22,Left,female,Representational,093REALISTA,Left,1,531
80,22,Left,female,Abstract,230ABSTRACTO,Left,1,582
80,22,Left,female,Abstract,348ABSTRACTO,Left,0,744
80,22,Left,female,Representational,105REALISTA,Left,1,677
80,22,Left,female,Abstract,317ABSTRACTO,Left,1,1140
80,22,Left,female,Abstract,008ABSTRACTO,Left,0,568
80,22,Left,female,Representational,254IMPRESION,Left,1,475
80,22,Left,female,Abstract,118ABSTRACTO,Left,1,517
80,22,Left,female,Representational,116REALISTA,Right,1,523
80,22,Left,female,Abstract,136ABSTRACTO,Right,0,615
80,22,Left,female,Representational,043REALISTA,Right,1,595
80,22,Left,female,Representational,345POSTIMPRES,Left,0,827
80,22,Left,female,Representational,303REALISTA,Left,1,685
80,22,Left,female,Representational,278POSTIMPRES,Right,1,837
80,22,Left,female,Abstract,180ABSTRACTO,Left,0,476
80,22,Left,female,Representational,079POSTIMPRES,Left,1,662
80,22,Left,female,Representational,216POSTIMPRES,Right,0,616
80,22,Left,female,Representational,179IMPRESION,Right,1,584
80,22,Left,female,Representational,030POSTIMPRES,Right,1,461
80,22,Left,female,Representational,016POSTIMPRES,Right,1,635
80,22,Left,female,Abstract,343ABSTRACTO,Right,0,600
80,22,Left,female,Abstract,084ABSTRACTO,Left,0,539
80,22,Left,female,Abstract,121ABSTRACTO,Left,1,385
80,22,Left,female,Representational,219IMPRESION,Left,1,482
80,22,Left,female,Representational,101IMPRESION,Right,1,804
80,22,Left,female,Representational,389POSTIMPRES,Left,0,837
80,22,Left,female,Representational,104POSTIMPRESjpg,Right,1,373
80,22,Left,female,Representational,017REALISTA,Left,0,639
80,22,Left,female,Abstract,117ABSTRACTO,Left,1,431
80,22,Left,female,Representational,069POSTIMPRES,Right,0,480
80,22,Left,female,Abstract,098ABSTRACTO,Right,1,479
80,22,Left,female,Abstract,188ABSTRACTO,Left,0,525
80,22,Left,female,Representational,280REALISTA,Left,1,570
80,22,Left,female,Representational,076REALISTA,Left,1,597
80,22,Left,female,Representational,389POSTIMPRES,Right,0,522
80,22,Left,female,Abstract,084ABSTRACTO,Right,0,691
80,22,Left,female,Abstract,236ABSTRACTO,Left,0,2035
80,22,Left,female,Representational,254IMPRESION,Right,1,647
80,22,Left,female,Abstract,089ABSTRACTO,Right,0,810
80,22,Left,female,Representational,046REALISTA,Left,1,527
80,22,Left,female,Representational,093REALISTA,Right,0,990
80,22,Left,female,Abstract,110ABSTRACTO,Right,0,618
80,22,Left,female,Abstract,367ABSTRACTO,Left,0,1287
80,22,Left,female,Representational,197POSTIMPRES,Right,1,785
80,22,Left,female,Representational,105REALISTA,Right,1,653
80,22,Left,female,Abstract,132ABSTRACTO,Right,1,805
80,22,Left,female,Abstract,169ABSTRACTO,Right,0,690
80,22,Left,female,Abstract,322ABSTRACTO,Right,0,842
80,22,Left,female,Abstract,176ABSTRACTO,Right,0,839
80,22,Left,female,Abstract,362ABSTRACTO,Left,1,958
80,22,Left,female,Abstract,188ABSTRACTO,Right,0,428
80,22,Left,female,Abstract,151ABSTRACTO,Right,1,873
80,22,Left,female,Representational,165REALISTA,Left,1,549
80,22,Left,female,Representational,278POSTIMPRES,Left,1,487
80,22,Left,female,Representational,016POSTIMPRES,Left,0,413
80,22,Left,female,Abstract,365ABSTRACTO,Right,1,747
80,22,Left,female,Representational,197POSTIMPRES,Left,1,655
80,22,Left,female,Representational,315IMPRESION,Right,1,675
80,22,Left,female,Abstract,363ABSTRACTO,Right,0,575
80,22,Left,female,Representational,173REALISTA,Left,1,825
80,22,Left,female,Abstract,061ABSTRACTO,Right,1,520
80,22,Left,female,Representational,076REALISTA,Right,1,791
80,22,Left,female,Representational,020POSTIMPRES,Right,0,528
80,22,Left,female,Representational,402IMPRESION,Right,1,562
80,22,Left,female,Abstract,364ABSTRACTO,Right,1,724
80,22,Left,female,Representational,274REALISTA,Left,0,3975
80,22,Left,female,Abstract,212ABSTRACTO,Right,1,773
80,22,Left,female,Representational,062REALISTA,Left,1,520
80,22,Left,female,Abstract,351ABSTRACTO,Right,1,448
80,22,Left,female,Abstract,036ABSTRACTO,Left,0,784
80,22,Left,female,Representational,177REALISTA,Right,1,552
80,22,Left,female,Abstract,342ABSTRACTO,Left,0,1975
80,22,Left,female,Representational,373POSTIMPRES,Right,1,381
80,22,Left,female,Abstract,329ABSTRACTO,Right,1,267
80,22,Left,female,Abstract,089ABSTRACTO,Left,0,729
80,22,Left,female,Abstract,146ABSTRACTO,Right,1,454
80,22,Left,female,Abstract,270ABSTRACTO,Left,0,642
80,22,Left,female,Abstract,367ABSTRACTO,Right,0,603
80,22,Left,female,Representational,308POSTIMPRES,Right,0,671
80,22,Left,female,Abstract,404ABSTRACTO,Left,0,714
80,22,Left,female,Representational,159REALISTA,Left,1,544
80,22,Left,female,Representational,205REALISTA,Right,1,651
80,22,Left,female,Abstract,263ABSTRACTO,Right,0,919
80,22,Left,female,Abstract,322ABSTRACTO,Left,0,873
80,22,Left,female,Representational,385POSTIMPRES,Right,1,724
80,22,Left,female,Abstract,151ABSTRACTO,Left,0,605
80,22,Left,female,Representational,106REALISTA,Left,0,550
80,22,Left,female,Representational,010REALISTA,Left,1,827
80,22,Left,female,Abstract,262ABSTRACTO,Right,0,423
80,22,Left,female,Representational,127IMPRESION,Right,1,611
80,22,Left,female,Representational,079POSTIMPRES,Right,0,460
80,22,Left,female,Abstract,214ABSTRACTO,Right,0,579
80,22,Left,female,Abstract,293ABSTRACTO,Right,0,636
80,22,Left,female,Representational,069POSTIMPRES,Left,1,356
80,22,Left,female,Representational,075IMPRESION,Right,1,529
80,22,Left,female,Abstract,359ABSTRACTO,Right,1,314
80,22,Left,female,Abstract,067ABSTRACTO,Left,1,567
80,22,Left,female,Abstract,051ABSTRACTO,Left,1,616
80,22,Left,female,Abstract,368ABSTRACTO,Left,0,613
80,22,Left,female,Abstract,269ABSTRACTO,Right,0,504
80,22,Left,female,Representational,303REALISTA,Right,1,639
80,22,Left,female,Abstract,098ABSTRACTO,Left,0,423
80,22,Left,female,Abstract,044ABSTRACTO,Left,1,471
80,22,Left,female,Abstract,129ABSTRACTO,Left,0,752
80,22,Left,female,Abstract,136ABSTRACTO,Left,0,473
80,22,Left,female,Representational,179IMPRESION,Left,1,528
80,22,Left,female,Representational,280REALISTA,Right,1,490
80,22,Left,female,Abstract,008ABSTRACTO,Right,0,496
80,22,Left,female,Abstract,117ABSTRACTO,Right,1,502
80,22,Left,female,Abstract,118ABSTRACTO,Right,1,602
80,22,Left,female,Abstract,185ABSTRACTO,Left,1,535
80,22,Left,female,Representational,104POSTIMPRESjpg,Left,1,692
80,22,Left,female,Representational,287REALISTA,Right,0,566
80,22,Left,female,Representational,216POSTIMPRES,Left,0,619
80,22,Left,female,Abstract,270ABSTRACTO,Right,1,649
80,22,Left,female,Abstract,359ABSTRACTO,Left,0,543
80,22,Left,female,Representational,071POSTIMPRES,Right,1,654
80,22,Left,female,Abstract,214ABSTRACTO,Left,0,750
80,22,Left,female,Abstract,262ABSTRACTO,Left,0,908
80,22,Left,female,Abstract,390ABSTRACTO,Left,0,724
80,22,Left,female,Representational,173REALISTA,Right,1,499
80,22,Left,female,Abstract,185ABSTRACTO,Right,1,402
80,22,Left,female,Abstract,362ABSTRACTO,Right,0,684
80,22,Left,female,Representational,017REALISTA,Right,0,597
80,22,Left,female,Representational,373POSTIMPRES,Left,1,937
80,22,Left,female,Abstract,099ABSTRACTO,Right,0,388
80,22,Left,female,Representational,311REALISTA,Left,1,470
80,22,Left,female,Representational,020POSTIMPRES,Left,0,463
80,22,Left,female,Representational,130IMPRESION,Left,1,532
80,22,Left,female,Representational,396REALISTA,Right,1,585
80,22,Left,female,Representational,116REALISTA,Left,0,469
80,22,Left,female,Abstract,365ABSTRACTO,Left,0,1030
80,22,Left,female,Representational,165REALISTA,Right,1,565
80,22,Left,female,Representational,315IMPRESION,Left,1,501
80,22,Left,female,Representational,308POSTIMPRES,Left,0,569
80,22,Left,female,Representational,106REALISTA,Right,1,401
80,22,Left,female,Abstract,282ABSTRACTO,Right,1,818
80,22,Left,female,Abstract,317ABSTRACTO,Right,0,471
80,22,Left,female,Representational,274REALISTA,Right,1,535
80,22,Left,female,Representational,161REALISTA,Left,0,431
80,22,Left,female,Abstract,184ABSTRACTO,Right,1,527
80,22,Left,female,Abstract,269ABSTRACTO,Left,0,464
80,22,Left,female,Abstract,342ABSTRACTO,Right,0,537
80,22,Left,female,Abstract,293ABSTRACTO,Left,0,531
80,22,Left,female,Representational,205REALISTA,Left,1,618
80,22,Left,female,Abstract,051ABSTRACTO,Right,1,781
80,22,Left,female,Representational,046REALISTA,Right,0,541
80,22,Left,female,Representational,396REALISTA,Left,1,546
80,22,Left,female,Representational,266POSTIMPRES,Left,1,935
80,22,Left,female,Representational,177REALISTA,Left,0,694
80,22,Left,female,Abstract,044ABSTRACTO,Right,1,420
80,22,Left,female,Representational,226REALISTA,Right,0,594
80,22,Left,female,Representational,241POSTIMPRES,Right,1,359
80,22,Left,female,Representational,332IMPRESION,Right,1,366
80,22,Left,female,Abstract,146ABSTRACTO,Left,0,463
80,22,Left,female,Abstract,404ABSTRACTO,Right,1,486
80,22,Left,female,Abstract,036ABSTRACTO,Right,1,493
80,22,Left,female,Abstract,110ABSTRACTO,Left,0,474
38,23,Left,male,Representational,079POSTIMPRES,Left,0,1775
38,23,Left,male,Abstract,051ABSTRACTO,Right,0,617
38,23,Left,male,Abstract,262ABSTRACTO,Left,1,362
38,23,Left,male,Abstract,121ABSTRACTO,Right,0,628
38,23,Left,male,Representational,069POSTIMPRES,Left,1,458
38,23,Left,male,Representational,016POSTIMPRES,Right,0,549
38,23,Left,male,Abstract,293ABSTRACTO,Left,1,135
38,23,Left,male,Abstract,282ABSTRACTO,Left,1,95
38,23,Left,male,Abstract,008ABSTRACTO,Right,0,75
38,23,Left,male,Abstract,364ABSTRACTO,Left,1,2066
38,23,Left,male,Representational,396REALISTA,Right,1,344
38,23,Left,male,Abstract,185ABSTRACTO,Right,0,276
38,23,Left,male,Abstract,036ABSTRACTO,Left,1,79
38,23,Left,male,Abstract,230ABSTRACTO,Right,0,116
38,23,Left,male,Abstract,404ABSTRACTO,Left,1,91
38,23,Left,male,Abstract,329ABSTRACTO,Right,0,147
38,23,Left,male,Representational,332IMPRESION,Right,0,41
38,23,Left,male,Representational,161REALISTA,Right,0,17
38,23,Left,male,Representational,373POSTIMPRES,Right,1,146
38,23,Left,male,Representational,017REALISTA,Left,1,287
38,23,Left,male,Abstract,343ABSTRACTO,Left,1,120
38,23,Left,male,Representational,197POSTIMPRES,Left,1,40
38,23,Left,male,Representational,350REALISTA,Right,1,1059
38,23,Left,male,Abstract,293ABSTRACTO,Right,1,158
38,23,Left,male,Representational,101IMPRESION,Left,0,1350
38,23,Left,male,Representational,159REALISTA,Right,0,114
38,23,Left,male,Abstract,180ABSTRACTO,Right,0,60
38,23,Left,male,Abstract,061ABSTRACTO,Left,1,71
38,23,Left,male,Representational,165REALISTA,Left,1,1232
38,23,Left,male,Representational,280REALISTA,Right,1,119
38,23,Left,male,Abstract,110ABSTRACTO,Right,1,27
38,23,Left,male,Abstract,230ABSTRACTO,Left,1,1310
38,23,Left,male,Representational,161REALISTA,Left,1,162
38,23,Left,male,Representational,274REALISTA,Left,1,1663
38,23,Left,male,Representational,373POSTIMPRES,Left,1,173
38,23,Left,male,Abstract,365ABSTRACTO,Right,1,1520
38,23,Left,male,Representational,165REALISTA,Right,0,109
38,23,Left,male,Abstract,329ABSTRACTO,Left,1,91
38,23,Left,male,Abstract,184ABSTRACTO,Left,1,71
38,23,Left,male,Representational,159REALISTA,Left,1,46
38,23,Left,male,Abstract,084ABSTRACTO,Right,1,2
38,23,Left,male,Representational,287REALISTA,Right,0,72
38,23,Left,male,Representational,402IMPRESION,Left,1,29
38,23,Left,male,Representational,062REALISTA,Left,1,77
38,23,Left,male,Abstract,351ABSTRACTO,Left,1,127
38,23,Left,male,Representational,043REALISTA,Right,0,113
38,23,Left,male,Abstract,269ABSTRACTO,Right,0,216
38,23,Left,male,Abstract,270ABSTRACTO,Right,1,705
38,23,Left,male,Representational,106REALISTA,Right,1,703
38,23,Left,male,Abstract,008ABSTRACTO,Left,1,381
38,23,Left,male,Abstract,317ABSTRACTO,Right,0,493
38,23,Left,male,Abstract,121ABSTRACTO,Left,0,395
38,23,Left,male,Abstract,359ABSTRACTO,Left,1,159
38,23,Left,male,Abstract,118ABSTRACTO,Left,1,12
38,23,Left,male,Representational,010REALISTA,Left,1,89
38,23,Left,male,Abstract,176ABSTRACTO,Right,0,997
38,23,Left,male,Representational,093REALISTA,Right,0,62
38,23,Left,male,Abstract,214ABSTRACTO,Left,1,72
38,23,Left,male,Abstract,367ABSTRACTO,Right,1,80
38,23,Left,male,Representational,101IMPRESION,Right,0,45
38,23,Left,male,Abstract,118ABSTRACTO,Right,1,70
38,23,Left,male,Representational,104POSTIMPRESjpg,Right,1,124
38,23,Left,male,Abstract,180ABSTRACTO,Left,1,81
38,23,Left,male,Representational,075IMPRESION,Left,0,86
38,23,Left,male,Abstract,348ABSTRACTO,Right,0,80
38,23,Left,male,Representational,093REALISTA,Left,1,106
38,23,Left,male,Abstract,263ABSTRACTO,Right,1,78
38,23,Left,male,Representational,280REALISTA,Left,1,98
38,23,Left,male,Abstract,351ABSTRACTO,Right,0,71
38,23,Left,male,Representational,020POSTIMPRES,Right,1,115
38,23,Left,male,Representational,303REALISTA,Right,0,1335
38,23,Left,male,Representational,127IMPRESION,Right,1,767
38,23,Left,male,Representational,315IMPRESION,Right,0,494
38,23,Left,male,Abstract,322ABSTRACTO,Right,1,172
38,23,Left,male,Abstract,236ABSTRACTO,Right,1,437
38,23,Left,male,Representational,173REALISTA,Right,0,170
38,23,Left,male,Representational,179IMPRESION,Left,0,689
38,23,Left,male,Abstract,136ABSTRACTO,Left,0,230
38,23,Left,male,Representational,069POSTIMPRES,Right,1,165
38,23,Left,male,Representational,254IMPRESION,Left,1,88
38,23,Left,male,Abstract,185ABSTRACTO,Left,1,45
38,23,Left,male,Abstract,368ABSTRACTO,Left,0,1680
38,23,Left,male,Representational,197POSTIMPRES,Right,0,294
38,23,Left,male,Abstract,044ABSTRACTO,Left,0,147
38,23,Left,male,Representational,266POSTIMPRES,Right,0,93
38,23,Left,male,Representational,205REALISTA,Left,1,1436
38,23,Left,male,Representational,350REALISTA,Left,1,112
38,23,Left,male,Representational,079POSTIMPRES,Right,1,106
38,23,Left,male,Representational,076REALISTA,Left,1,142
38,23,Left,male,Abstract,359ABSTRACTO,Right,1,130
38,23,Left,male,Abstract,212ABSTRACTO,Right,1,60
38,23,Left,male,Representational,116REALISTA,Right,1,117
38,23,Left,male,Representational,308POSTIMPRES,Left,1,740
38,23,Left,male,Representational,226REALISTA,Right,0,477
38,23,Left,male,Abstract,151ABSTRACTO,Left,1,379
38,23,Left,male,Representational,030POSTIMPRES,Right,1,326
38,23,Left,male,Abstract,129ABSTRACTO,Left,1,124
38,23,Left,male,Representational,389POSTIMPRES,Left,0,455
38,23,Left,male,Abstract,188ABSTRACTO,Right,1,63
38,23,Left,male,Abstract,099ABSTRACTO,Left,1,83
38,23,Left,male,Representational,205REALISTA,Right,0,3054
38,23,Left,male,Abstract,368ABSTRACTO,Right,0,715
38,23,Left,male,Abstract,363ABSTRACTO,Left,1,532
38,23,Left,male,Abstract,362ABSTRACTO,Left,1,291
38,23,Left,male,Abstract,322ABSTRACTO,Left,0,405
38,23,Left,male,Abstract,184ABSTRACTO,Right,0,160
38,23,Left,male,Abstract,404ABSTRACTO,Right,0,308
38,23,Left,male,Representational,105REALISTA,Right,0,378
38,23,Left,male,Abstract,132ABSTRACTO,Right,0,277
38,23,Left,male,Representational,062REALISTA,Right,0,125
38,23,Left,male,Abstract,269ABSTRACTO,Left,1,450
38,23,Left,male,Abstract,262ABSTRACTO,Right,0,66
38,23,Left,male,Representational,106REALISTA,Left,1,723
38,23,Left,male,Abstract,146ABSTRACTO,Right,0,619
38,23,Left,male,Abstract,084ABSTRACTO,Left,0,316
38,23,Left,male,Representational,046REALISTA,Left,1,613
38,23,Left,male,Abstract,365ABSTRACTO,Left,1,393
38,23,Left,male,Abstract,348ABSTRACTO,Left,1,298
38,23,Left,male,Representational,173REALISTA,Left,0,98
38,23,Left,male,Abstract,089ABSTRACTO,Left,0,110
38,23,Left,male,Abstract,099ABSTRACTO,Right,0,53
38,23,Left,male,Abstract,343ABSTRACTO,Right,0,288
38,23,Left,male,Abstract,117ABSTRACTO,Right,1,129
38,23,Left,male,Representational,071POSTIMPRES,Left,0,2008
38,23,Left,male,Abstract,263ABSTRACTO,Left,1,785
38,23,Left,male,Abstract,390ABSTRACTO,Right,0,306
38,23,Left,male,Abstract,236ABSTRACTO,Left,0,355
38,23,Left,male,Representational,278POSTIMPRES,Left,0,163
38,23,Left,male,Representational,043REALISTA,Left,1,142
38,23,Left,male,Abstract,214ABSTRACTO,Right,1,1181
38,23,Left,male,Representational,010REALISTA,Right,0,1155
38,23,Left,male,Representational,016POSTIMPRES,Left,1,358
38,23,Left,male,Representational,076REALISTA,Right,1,215
38,23,Left,male,Representational,311REALISTA,Left,1,151
38,23,Left,male,Abstract,270ABSTRACTO,Left,1,131
38,23,Left,male,Representational,385POSTIMPRES,Right,1,141
38,23,Left,male,Representational,216POSTIMPRES,Left,0,107
38,23,Left,male,Representational,396REALISTA,Left,0,182
38,23,Left,male,Representational,345POSTIMPRES,Right,1,261
38,23,Left,male,Abstract,342ABSTRACTO,Right,1,303
38,23,Left,male,Abstract,067ABSTRACTO,Right,0,54
38,23,Left,male,Representational,111REALISTA,Left,0,106
38,23,Left,male,Abstract,363ABSTRACTO,Right,0,58
38,23,Left,male,Representational,226REALISTA,Left,0,154
38,23,Left,male,Representational,241POSTIMPRES,Right,1,484
38,23,Left,male,Representational,130IMPRESION,Left,1,103
38,23,Left,male,Representational,219IMPRESION,Left,0,1028
38,23,Left,male,Abstract,110ABSTRACTO,Left,0,104
38,23,Left,male,Abstract,342ABSTRACTO,Left,1,140
38,23,Left,male,Representational,315IMPRESION,Left,0,55
38,23,Left,male,Representational,345POSTIMPRES,Left,0,69
38,23,Left,male,Representational,254IMPRESION,Right,1,90
38,23,Left,male,Abstract,098ABSTRACTO,Left,1,50
38,23,Left,male,Abstract,117ABSTRACTO,Left,0,3
38,23,Left,male,Representational,046REALISTA,Right,1,53
38,23,Left,male,Representational,104POSTIMPRESjpg,Left,1,382
38,23,Left,male,Representational,402IMPRESION,Right,0,188
38,23,Left,male,Representational,311REALISTA,Right,1,43
38,23,Left,male,Representational,020POSTIMPRES,Left,1,123
38,23,Left,male,Abstract,036ABSTRACTO,Right,1,134
38,23,Left,male,Abstract,364ABSTRACTO,Right,0,96
38,23,Left,male,Representational,287REALISTA,Left,1,118
38,23,Left,male,Representational,303REALISTA,Left,1,103
38,23,Left,male,Representational,308POSTIMPRES,Right,1,219
38,23,Left,male,Abstract,317ABSTRACTO,Left,1,89
38,23,Left,male,Representational,219IMPRESION,Right,0,66
38,23,Left,male,Representational,111REALISTA,Right,0,101
38,23,Left,male,Representational,030POSTIMPRES,Left,1,812
38,23,Left,male,Abstract,217ABSTRACTO,Right,1,100
38,23,Left,male,Abstract,169ABSTRACTO,Left,1,19
38,23,Left,male,Representational,241POSTIMPRES,Left,1,27
38,23,Left,male,Representational,332IMPRESION,Left,1,74
38,23,Left,male,Abstract,061ABSTRACTO,Right,0,91
38,23,Left,male,Representational,216POSTIMPRES,Right,1,76
